shipping_id,order_id,shipping_date,return_date,shipping providers,delivery_status
20163,2618,2020-06-23,2020-07-04,bluedart,Returned 
20164,11494,2020-05-09,2020-05-17,bluedart,Returned 
20165,1150,2020-04-25,2020-05-02,bluedart,Returned 
20166,5997,2020-02-25,2020-03-03,bluedart,Returned 
20167,7420,2020-02-19,2020-02-29,bluedart,Returned 
20168,13583,2020-01-29,2020-02-12,bluedart,Returned 
20169,12354,2020-01-28,2020-02-05,bluedart,Returned 
20170,8246,2020-01-19,2020-01-27,bluedart,Returned 
20171,21463,2024-04-26,2024-05-09,bluedart,Returned 
20172,21495,2024-01-29,2024-02-10,bluedart,Returned 
20173,10207,2024-01-20,2024-02-01,bluedart,Returned 
20174,9514,2023-11-20,2023-11-30,bluedart,Returned 
20175,5711,2023-10-18,2023-10-31,bluedart,Returned 
20176,7524,2023-09-16,2023-09-28,bluedart,Returned 
20177,19288,2023-08-29,2023-09-08,bluedart,Returned 
20178,17155,2023-08-27,2023-09-03,bluedart,Returned 
20179,10385,2023-08-27,2023-09-09,bluedart,Returned 
20180,19560,2023-07-15,2023-07-24,bluedart,Returned 
20181,20355,2023-07-03,2023-07-11,bluedart,Returned 
20182,2287,2023-06-21,2023-07-01,bluedart,Returned 
20183,20428,2023-06-18,2023-06-26,bluedart,Returned 
20184,20534,2023-06-15,2023-06-23,bluedart,Returned 
20185,6249,2023-06-10,2023-06-19,bluedart,Returned 
20186,16742,2023-06-07,2023-06-18,bluedart,Returned 
20187,16707,2023-05-25,2023-06-06,bluedart,Returned 
20188,14974,2023-05-25,2023-06-05,bluedart,Returned 
20189,4542,2023-05-21,2023-05-28,bluedart,Returned 
20190,11620,2023-05-04,2023-05-17,bluedart,Returned 
20191,7550,2023-04-30,2023-05-08,bluedart,Returned 
20192,114,2023-04-26,2023-05-08,bluedart,Returned 
20193,15927,2023-04-24,2023-05-08,bluedart,Returned 
20194,12796,2023-04-22,2023-04-30,bluedart,Returned 
20195,15047,2023-04-19,2023-05-02,bluedart,Returned 
20196,7552,2023-04-14,2023-04-21,bluedart,Returned 
20197,18924,2023-04-08,2023-04-16,bluedart,Returned 
20198,2432,2023-04-03,2023-04-12,bluedart,Returned 
20199,54,2023-04-01,2023-04-10,bluedart,Returned 
20200,12743,2023-03-25,2023-04-07,bluedart,Returned 
20201,20464,2023-03-17,2023-03-31,bluedart,Returned 
20202,10760,2023-03-05,2023-03-15,bluedart,Returned 
20203,20286,2023-03-08,2023-03-21,bluedart,Returned 
20204,14395,2023-01-17,2023-01-31,bluedart,Returned 
20205,5435,2022-12-15,2022-12-25,bluedart,Returned 
20206,2210,2022-11-20,2022-11-29,bluedart,Returned 
20207,4478,2022-11-19,2022-11-30,bluedart,Returned 
20208,14913,2022-10-22,2022-10-29,bluedart,Returned 
20209,1729,2022-10-10,2022-10-24,bluedart,Returned 
20210,15234,2022-10-01,2022-10-10,bluedart,Returned 
20211,13302,2022-09-26,2022-10-07,bluedart,Returned 
20212,13479,2022-09-19,2022-09-29,bluedart,Returned 
20213,9738,2022-09-15,2022-09-27,bluedart,Returned 
20214,16075,2022-09-09,2022-09-20,bluedart,Returned 
20215,1990,2022-09-04,2022-09-13,bluedart,Returned 
20216,12250,2022-09-02,2022-09-14,bluedart,Returned 
20217,15137,2022-08-22,2022-09-02,bluedart,Returned 
20218,13485,2022-08-06,2022-08-17,bluedart,Returned 
20219,8953,2022-07-11,2022-07-23,bluedart,Returned 
20220,15102,2022-06-28,2022-07-12,bluedart,Returned 
20221,19578,2022-06-29,2022-07-13,bluedart,Returned 
20222,19130,2022-06-25,2022-07-09,bluedart,Returned 
20223,19330,2022-06-19,2022-07-03,bluedart,Returned 
20224,3285,2022-06-14,2022-06-25,bluedart,Returned 
20225,2518,2022-05-21,2022-05-28,bluedart,Returned 
20226,7493,2022-05-17,2022-05-28,bluedart,Returned 
20227,11800,2022-05-04,2022-05-12,bluedart,Returned 
20228,7067,2022-04-28,2022-05-07,bluedart,Returned 
20229,5234,2022-04-09,2022-04-17,bluedart,Returned 
20230,20426,2022-04-02,2022-04-11,bluedart,Returned 
20231,17747,2022-03-26,2022-04-05,bluedart,Returned 
20232,12473,2022-03-22,2022-04-05,bluedart,Returned 
20233,20484,2022-03-05,2022-03-15,bluedart,Returned 
20234,6593,2022-02-23,2022-03-09,bluedart,Returned 
20235,3178,2022-02-22,2022-03-07,bluedart,Returned 
20236,14381,2022-01-18,2022-01-28,bluedart,Returned 
20237,10360,2022-01-13,2022-01-23,bluedart,Returned 
20238,9733,2022-01-03,2022-01-16,bluedart,Returned 
20239,1982,2021-12-12,2021-12-25,bluedart,Returned 
20240,8126,2021-11-22,2021-12-01,bluedart,Returned 
20241,3079,2021-10-14,2021-10-28,bluedart,Returned 
20242,15087,2021-09-27,2021-10-10,bluedart,Returned 
20243,3096,2021-09-16,2021-09-29,bluedart,Returned 
20244,20297,2021-09-11,2021-09-21,bluedart,Returned 
20245,19988,2021-09-02,2021-09-09,bluedart,Returned 
20246,3089,2021-08-24,2021-09-07,bluedart,Returned 
20247,11479,2021-08-25,2021-09-03,bluedart,Returned 
20248,12456,2021-08-12,2021-08-22,bluedart,Returned 
20249,17156,2021-07-31,2021-08-09,bluedart,Returned 
20250,6275,2021-07-26,2021-08-05,bluedart,Returned 
20251,17672,2021-07-13,2021-07-24,bluedart,Returned 
20252,20736,2021-07-03,2021-07-16,bluedart,Returned 
20253,4728,2021-06-21,2021-07-03,bluedart,Returned 
20254,14533,2021-06-12,2021-06-23,bluedart,Returned 
20255,3842,2021-06-14,2021-06-23,bluedart,Returned 
20256,17803,2021-05-29,2021-06-05,bluedart,Returned 
20257,2200,2021-05-28,2021-06-11,bluedart,Returned 
20258,16341,2021-05-04,2021-05-12,bluedart,Returned 
20259,2790,2021-04-29,2021-05-10,bluedart,Returned 
20260,8990,2021-04-29,2021-05-11,bluedart,Returned 
20261,16152,2021-04-25,2021-05-07,bluedart,Returned 
20262,12347,2021-04-20,2021-05-04,bluedart,Returned 
20263,10893,2021-04-16,2021-04-28,bluedart,Returned 
20264,10667,2021-03-23,2021-03-30,bluedart,Returned 
20265,11524,2021-03-22,2021-04-01,bluedart,Returned 
20266,5398,2021-03-14,2021-03-27,bluedart,Returned 
20267,8724,2021-02-27,2021-03-06,bluedart,Returned 
20268,9016,2021-02-14,2021-02-21,bluedart,Returned 
20269,15537,2020-11-19,2020-11-30,bluedart,Returned 
20270,16416,2020-10-24,2020-11-03,bluedart,Returned 
20271,13823,2020-09-22,2020-10-04,bluedart,Returned 
20272,5303,2020-09-17,2020-09-28,bluedart,Returned 
20273,19073,2020-09-02,2020-09-16,bluedart,Returned 
20274,8077,2020-08-28,2020-09-04,bluedart,Returned 
20275,18297,2020-08-11,2020-08-21,bluedart,Returned 
20276,9235,2020-08-02,2020-08-09,bluedart,Returned 
20277,10672,2020-07-16,2020-07-27,bluedart,Returned 
20278,9590,2020-06-28,2020-07-07,bluedart,Returned 
20279,5799,2020-06-23,2020-06-30,bluedart,Returned 
20280,6018,2020-06-16,2020-06-28,bluedart,Returned 
20281,6497,2020-06-06,2020-06-19,bluedart,Returned 
20282,807,2020-06-04,2020-06-13,bluedart,Returned 
20283,3237,2020-04-12,2020-04-23,bluedart,Returned 
20284,19919,2020-04-02,2020-04-10,bluedart,Returned 
20285,3293,2020-04-03,2020-04-12,bluedart,Returned 
20286,5605,2020-03-16,2020-03-28,bluedart,Returned 
20287,2426,2020-02-04,2020-02-13,bluedart,Returned 
20288,20982,2024-03-27,2024-04-03,bluedart,Returned 
20289,4938,2024-01-29,2024-02-12,bluedart,Returned 
20290,21486,2024-01-30,2024-02-12,bluedart,Returned 
20291,891,2024-01-25,2024-02-04,bluedart,Returned 
20292,11054,2024-01-17,2024-01-29,bluedart,Returned 
20293,10398,2023-12-18,2023-12-28,bluedart,Returned 
20294,1087,2023-10-28,2023-11-04,bluedart,Returned 
20295,6396,2023-09-18,2023-09-30,bluedart,Returned 
20296,10928,2023-08-28,2023-09-10,bluedart,Returned 
20297,15761,2023-08-26,2023-09-06,bluedart,Returned 
20298,9409,2023-07-03,2023-07-17,bluedart,Returned 
20299,20310,2023-06-19,2023-06-28,bluedart,Returned 
20300,11177,2023-06-08,2023-06-16,bluedart,Returned 
20301,14714,2023-06-03,2023-06-10,bluedart,Returned 
20302,17800,2023-06-02,2023-06-13,bluedart,Returned 
20303,5846,2023-05-31,2023-06-12,bluedart,Returned 
20304,8059,2023-05-24,2023-06-06,bluedart,Returned 
20305,6261,2023-05-05,2023-05-19,bluedart,Returned 
20306,2677,2023-04-21,2023-05-02,bluedart,Returned 
20307,20813,2023-04-22,2023-05-06,bluedart,Returned 
20308,19930,2023-04-02,2023-04-15,bluedart,Returned 
20309,6766,2023-03-22,2023-04-01,bluedart,Returned 
20310,10219,2023-03-07,2023-03-19,bluedart,Returned 
20311,1001,2023-03-09,2023-03-17,bluedart,Returned 
20312,13124,2023-03-03,2023-03-16,bluedart,Returned 
20313,1139,2023-03-01,2023-03-08,bluedart,Returned 
20314,9470,2023-01-21,2023-01-29,bluedart,Returned 
20315,10224,2022-12-14,2022-12-25,bluedart,Returned 
20316,5164,2022-12-12,2022-12-24,bluedart,Returned 
20317,3419,2022-12-06,2022-12-13,bluedart,Returned 
20318,4074,2022-12-06,2022-12-16,bluedart,Returned 
20319,304,2022-11-27,2022-12-04,bluedart,Returned 
20320,5510,2022-10-31,2022-11-14,bluedart,Returned 
20321,8490,2022-10-04,2022-10-17,bluedart,Returned 
20322,18726,2022-09-28,2022-10-11,bluedart,Returned 
20323,2545,2022-08-28,2022-09-09,bluedart,Returned 
20324,11471,2022-08-15,2022-08-24,bluedart,Returned 
20325,13404,2022-07-29,2022-08-10,bluedart,Returned 
20326,4130,2022-07-24,2022-08-07,bluedart,Returned 
20327,20090,2022-07-19,2022-07-28,bluedart,Returned 
20328,18636,2022-06-20,2022-06-27,bluedart,Returned 
20329,1354,2022-06-15,2022-06-24,bluedart,Returned 
20330,20755,2022-06-07,2022-06-14,bluedart,Returned 
20331,4598,2022-05-29,2022-06-05,bluedart,Returned 
20332,6764,2022-05-14,2022-05-22,bluedart,Returned 
20333,16031,2022-04-15,2022-04-25,bluedart,Returned 
20334,16731,2022-04-13,2022-04-20,bluedart,Returned 
20335,10540,2022-04-05,2022-04-13,bluedart,Returned 
20336,7063,2022-02-13,2022-02-20,bluedart,Returned 
20337,7227,2022-01-30,2022-02-13,bluedart,Returned 
20338,8618,2022-01-04,2022-01-11,bluedart,Returned 
20339,6732,2022-01-02,2022-01-12,bluedart,Returned 
20340,7726,2021-12-30,2022-01-10,bluedart,Returned 
20341,17641,2021-12-30,2022-01-10,bluedart,Returned 
20342,9557,2021-12-21,2022-01-03,bluedart,Returned 
20343,8239,2021-12-09,2021-12-23,bluedart,Returned 
20344,8191,2021-12-03,2021-12-16,bluedart,Returned 
20345,4828,2021-11-04,2021-11-11,bluedart,Returned 
20346,14158,2021-10-03,2021-10-15,bluedart,Returned 
20347,11011,2021-09-29,2021-10-11,bluedart,Returned 
20348,14338,2021-09-23,2021-10-06,bluedart,Returned 
20349,11359,2021-09-13,2021-09-27,bluedart,Returned 
20350,4197,2021-07-24,2021-08-06,bluedart,Returned 
20351,7094,2021-07-23,2021-07-30,bluedart,Returned 
20352,13629,2021-06-26,2021-07-07,bluedart,Returned 
20353,9331,2021-06-21,2021-06-30,bluedart,Returned 
20354,14654,2021-06-20,2021-06-29,bluedart,Returned 
20355,16151,2021-06-11,2021-06-20,bluedart,Returned 
20356,3607,2021-05-15,2021-05-27,bluedart,Returned 
20357,9316,2021-05-18,2021-05-31,bluedart,Returned 
20358,10912,2021-05-02,2021-05-12,bluedart,Returned 
20359,14408,2021-04-30,2021-05-09,bluedart,Returned 
20360,3208,2021-04-20,2021-04-27,bluedart,Returned 
20361,180,2021-03-24,2021-04-07,bluedart,Returned 
20362,19826,2021-03-14,2021-03-28,bluedart,Returned 
20363,11979,2021-03-10,2021-03-20,bluedart,Returned 
20364,5839,2021-02-08,2021-02-22,bluedart,Returned 
20365,1994,2021-01-19,2021-01-26,bluedart,Returned 
20366,11662,2021-01-08,2021-01-22,bluedart,Returned 
20367,5702,2020-12-02,2020-12-14,bluedart,Returned 
20368,4194,2020-11-22,2020-12-04,bluedart,Returned 
20369,8687,2020-10-13,2020-10-25,bluedart,Returned 
20370,10668,2020-09-20,2020-09-30,bluedart,Returned 
20371,6946,2020-08-09,2020-08-21,bluedart,Returned 
20372,12270,2020-07-31,2020-08-07,bluedart,Returned 
20373,19349,2020-07-18,2020-07-29,bluedart,Returned 
20374,19201,2020-07-14,2020-07-26,bluedart,Returned 
20375,6754,2020-04-28,2020-05-06,bluedart,Returned 
20376,8175,2020-03-10,2020-03-20,bluedart,Returned 
20377,21014,2024-03-22,2024-03-31,bluedart,Returned 
20378,21362,2024-03-16,2024-03-28,bluedart,Returned 
20379,21313,2024-02-29,2024-03-11,bluedart,Returned 
20380,5652,2024-02-18,2024-03-01,bluedart,Returned 
20381,7333,2024-02-16,2024-03-01,bluedart,Returned 
20382,7845,2024-01-04,2024-01-18,bluedart,Returned 
20383,16044,2023-12-11,2023-12-22,bluedart,Returned 
20384,4889,2023-11-30,2023-12-07,bluedart,Returned 
20385,9765,2023-11-16,2023-11-26,bluedart,Returned 
20386,2183,2023-10-26,2023-11-08,bluedart,Returned 
20387,1474,2023-10-17,2023-10-31,bluedart,Returned 
20388,3486,2023-10-12,2023-10-20,bluedart,Returned 
20389,5200,2023-10-11,2023-10-22,bluedart,Returned 
20390,15899,2023-10-01,2023-10-09,bluedart,Returned 
20391,20775,2023-09-28,2023-10-11,bluedart,Returned 
20392,9619,2023-09-15,2023-09-28,bluedart,Returned 
20393,18459,2023-09-11,2023-09-20,bluedart,Returned 
20394,7241,2023-08-26,2023-09-04,bluedart,Returned 
20395,18776,2023-08-27,2023-09-05,bluedart,Returned 
20396,17431,2023-08-18,2023-08-26,bluedart,Returned 
20397,14839,2023-08-06,2023-08-13,bluedart,Returned 
20398,146,2023-07-24,2023-08-05,bluedart,Returned 
20399,6119,2023-07-22,2023-07-31,bluedart,Returned 
20400,16892,2023-07-15,2023-07-23,bluedart,Returned 
20401,8599,2023-06-18,2023-06-27,bluedart,Returned 
20402,18671,2023-06-12,2023-06-25,bluedart,Returned 
20403,6980,2023-06-05,2023-06-16,bluedart,Returned 
20404,20381,2023-05-24,2023-06-05,bluedart,Returned 
20405,10597,2023-04-25,2023-05-03,bluedart,Returned 
20406,19415,2023-03-18,2023-03-30,bluedart,Returned 
20407,20055,2023-03-06,2023-03-15,bluedart,Returned 
20408,16754,2023-03-04,2023-03-12,bluedart,Returned 
20409,16616,2023-01-23,2023-02-01,bluedart,Returned 
20410,962,2023-01-04,2023-01-18,bluedart,Returned 
20411,3108,2022-11-21,2022-11-28,bluedart,Returned 
20412,1403,2022-09-22,2022-10-02,bluedart,Returned 
20413,8423,2022-08-29,2022-09-05,bluedart,Returned 
20414,18672,2022-08-04,2022-08-18,bluedart,Returned 
20415,20403,2022-07-24,2022-08-02,bluedart,Returned 
20416,18626,2022-06-27,2022-07-10,bluedart,Returned 
20417,13848,2022-05-28,2022-06-04,bluedart,Returned 
20418,13758,2022-05-17,2022-05-31,bluedart,Returned 
20419,16625,2022-05-17,2022-05-29,bluedart,Returned 
20420,12602,2022-05-07,2022-05-14,bluedart,Returned 
20421,3342,2022-05-04,2022-05-12,bluedart,Returned 
20422,15709,2022-04-15,2022-04-27,bluedart,Returned 
20423,16716,2022-04-08,2022-04-16,bluedart,Returned 
20424,14308,2022-03-29,2022-04-12,bluedart,Returned 
20425,12093,2022-03-23,2022-04-05,bluedart,Returned 
20426,3493,2022-03-12,2022-03-20,bluedart,Returned 
20427,8655,2022-02-27,2022-03-08,bluedart,Returned 
20428,9838,2022-02-18,2022-02-28,bluedart,Returned 
20429,7769,2022-02-07,2022-02-21,bluedart,Returned 
20430,9976,2022-01-22,2022-02-01,bluedart,Returned 
20431,15561,2021-11-30,2021-12-12,bluedart,Returned 
20432,11499,2021-09-30,2021-10-13,bluedart,Returned 
20433,17397,2021-09-16,2021-09-29,bluedart,Returned 
20434,16787,2021-09-07,2021-09-20,bluedart,Returned 
20435,18940,2021-08-30,2021-09-11,bluedart,Returned 
20436,20623,2021-09-01,2021-09-13,bluedart,Returned 
20437,2665,2021-07-20,2021-08-03,bluedart,Returned 
20438,16669,2021-07-19,2021-07-30,bluedart,Returned 
20439,3074,2021-07-18,2021-07-26,bluedart,Returned 
20440,9714,2021-07-11,2021-07-25,bluedart,Returned 
20441,18192,2021-06-03,2021-06-14,bluedart,Returned 
20442,20675,2021-05-31,2021-06-13,bluedart,Returned 
20443,20236,2021-05-29,2021-06-10,bluedart,Returned 
20444,6886,2021-05-02,2021-05-11,bluedart,Returned 
20445,3130,2021-03-04,2021-03-17,bluedart,Returned 
20446,5280,2021-02-15,2021-02-23,bluedart,Returned 
20447,18641,2021-02-08,2021-02-20,bluedart,Returned 
20448,19319,2020-12-30,2021-01-07,bluedart,Returned 
20449,6675,2020-11-26,2020-12-09,bluedart,Returned 
20450,884,2020-11-19,2020-11-30,bluedart,Returned 
20451,4956,2020-11-09,2020-11-18,bluedart,Returned 
20452,16052,2020-10-11,2020-10-24,bluedart,Returned 
20453,6519,2020-09-10,2020-09-18,bluedart,Returned 
20454,8301,2020-09-10,2020-09-20,bluedart,Returned 
20455,11702,2020-08-29,2020-09-08,bluedart,Returned 
20456,2666,2020-08-17,2020-08-25,bluedart,Returned 
20457,395,2020-08-13,2020-08-21,bluedart,Returned 
20458,8222,2020-07-10,2020-07-17,bluedart,Returned 
20459,3421,2020-07-06,2020-07-17,bluedart,Returned 
20460,9413,2020-06-30,2020-07-10,bluedart,Returned 
20461,1036,2020-03-08,2020-03-22,bluedart,Returned 
20462,14507,2020-03-04,2020-03-16,bluedart,Returned 
20463,8816,2020-02-29,2020-03-08,bluedart,Returned 
20464,21574,2024-07-27,2024-08-04,bluedart,Returned 
20465,6027,2024-02-05,2024-02-12,bluedart,Returned 
20466,7583,2024-02-02,2024-02-13,bluedart,Returned 
20467,9188,2024-01-04,2024-01-11,bluedart,Returned 
20468,3544,2023-12-08,2023-12-19,bluedart,Returned 
20469,6171,2023-11-27,2023-12-10,bluedart,Returned 
20470,7325,2023-11-29,2023-12-10,bluedart,Returned 
20471,2181,2023-11-25,2023-12-05,bluedart,Returned 
20472,3948,2023-11-11,2023-11-23,bluedart,Returned 
20473,2605,2023-09-28,2023-10-11,bluedart,Returned 
20474,6375,2023-09-24,2023-10-07,bluedart,Returned 
20475,15442,2023-09-23,2023-09-30,bluedart,Returned 
20476,19926,2023-09-12,2023-09-24,bluedart,Returned 
20477,3962,2023-09-06,2023-09-14,bluedart,Returned 
20478,13592,2023-09-05,2023-09-17,bluedart,Returned 
20479,16859,2023-08-16,2023-08-29,bluedart,Returned 
20480,20208,2023-08-11,2023-08-18,bluedart,Returned 
20481,3482,2023-07-18,2023-08-01,bluedart,Returned 
20482,6231,2023-07-11,2023-07-22,bluedart,Returned 
20483,8945,2023-07-11,2023-07-23,bluedart,Returned 
20484,13193,2023-07-05,2023-07-19,bluedart,Returned 
20485,8921,2023-07-03,2023-07-16,bluedart,Returned 
20486,18286,2023-07-04,2023-07-13,bluedart,Returned 
20487,1849,2023-06-09,2023-06-17,bluedart,Returned 
20488,13460,2023-05-27,2023-06-03,bluedart,Returned 
20489,10463,2023-05-09,2023-05-19,bluedart,Returned 
20490,6488,2023-04-30,2023-05-14,bluedart,Returned 
20491,20859,2023-04-20,2023-04-29,bluedart,Returned 
20492,19596,2023-04-19,2023-04-29,bluedart,Returned 
20493,8405,2023-04-16,2023-04-28,bluedart,Returned 
20494,4489,2023-03-28,2023-04-10,bluedart,Returned 
20495,20835,2023-03-04,2023-03-13,bluedart,Returned 
20496,11848,2023-03-04,2023-03-17,bluedart,Returned 
20497,8287,2023-02-21,2023-02-28,bluedart,Returned 
20498,1929,2023-02-17,2023-03-02,bluedart,Returned 
20499,12810,2023-01-12,2023-01-22,bluedart,Returned 
20500,5670,2023-01-11,2023-01-23,bluedart,Returned 
20501,7585,2022-12-30,2023-01-09,bluedart,Returned 
20502,13069,2022-12-31,2023-01-07,bluedart,Returned 
20503,4836,2022-12-19,2022-12-28,bluedart,Returned 
20504,4856,2022-11-16,2022-11-30,bluedart,Returned 
20505,4212,2022-11-12,2022-11-21,bluedart,Returned 
20506,10258,2022-10-22,2022-11-02,bluedart,Returned 
20507,18765,2022-10-11,2022-10-20,bluedart,Returned 
20508,17297,2022-10-01,2022-10-14,bluedart,Returned 
20509,19090,2022-09-18,2022-09-25,bluedart,Returned 
20510,4591,2022-09-16,2022-09-23,bluedart,Returned 
20511,14862,2022-09-09,2022-09-16,bluedart,Returned 
20512,1587,2022-08-16,2022-08-27,bluedart,Returned 
20513,9872,2022-07-29,2022-08-10,bluedart,Returned 
20514,16259,2022-07-27,2022-08-06,bluedart,Returned 
20515,16079,2022-07-16,2022-07-29,bluedart,Returned 
20516,3782,2022-07-11,2022-07-22,bluedart,Returned 
20517,13480,2022-07-09,2022-07-17,bluedart,Returned 
20518,19428,2022-07-03,2022-07-15,bluedart,Returned 
20519,7015,2022-06-25,2022-07-06,bluedart,Returned 
20520,3587,2022-06-24,2022-07-01,bluedart,Returned 
20521,7557,2022-05-28,2022-06-04,bluedart,Returned 
20522,20086,2022-05-21,2022-05-28,bluedart,Returned 
20523,5107,2022-05-12,2022-05-20,bluedart,Returned 
20524,13317,2022-05-02,2022-05-16,bluedart,Returned 
20525,6191,2022-04-04,2022-04-14,bluedart,Returned 
20526,9238,2022-03-25,2022-04-07,bluedart,Returned 
20527,15238,2022-03-25,2022-04-07,bluedart,Returned 
20528,3622,2022-01-17,2022-01-26,bluedart,Returned 
20529,4733,2022-01-08,2022-01-22,bluedart,Returned 
20530,9778,2021-10-01,2021-10-15,bluedart,Returned 
20531,20695,2021-10-02,2021-10-14,bluedart,Returned 
20532,11181,2021-09-24,2021-10-05,bluedart,Returned 
20533,15086,2021-09-17,2021-09-25,bluedart,Returned 
20534,14708,2021-09-11,2021-09-22,bluedart,Returned 
20535,15791,2021-09-09,2021-09-23,bluedart,Returned 
20536,19748,2021-09-08,2021-09-21,bluedart,Returned 
20537,14825,2021-08-18,2021-08-27,bluedart,Returned 
20538,16920,2021-08-09,2021-08-20,bluedart,Returned 
20539,19060,2021-07-26,2021-08-05,bluedart,Returned 
20540,1895,2021-07-24,2021-08-02,bluedart,Returned 
20541,4315,2021-07-19,2021-07-26,bluedart,Returned 
20542,20328,2021-07-12,2021-07-26,bluedart,Returned 
20543,16689,2021-06-27,2021-07-05,bluedart,Returned 
20544,20043,2021-06-28,2021-07-09,bluedart,Returned 
20545,7765,2021-06-22,2021-07-04,bluedart,Returned 
20546,16565,2021-06-15,2021-06-25,bluedart,Returned 
20547,13272,2021-06-01,2021-06-13,bluedart,Returned 
20548,18018,2021-05-27,2021-06-08,bluedart,Returned 
20549,13018,2021-05-21,2021-05-30,bluedart,Returned 
20550,11693,2021-05-12,2021-05-21,bluedart,Returned 
20551,16717,2021-05-05,2021-05-19,bluedart,Returned 
20552,18986,2021-05-02,2021-05-16,bluedart,Returned 
20553,16715,2021-04-17,2021-04-24,bluedart,Returned 
20554,6703,2021-04-11,2021-04-18,bluedart,Returned 
20555,7434,2021-03-16,2021-03-24,bluedart,Returned 
20556,10096,2021-03-17,2021-03-29,bluedart,Returned 
20557,8796,2021-02-15,2021-02-22,bluedart,Returned 
20558,12710,2021-02-09,2021-02-17,bluedart,Returned 
20559,1590,2021-01-27,2021-02-05,bluedart,Returned 
20560,11526,2021-01-13,2021-01-25,bluedart,Returned 
20561,9199,2021-01-09,2021-01-22,bluedart,Returned 
20562,15818,2021-01-03,2021-01-16,bluedart,Returned 
20563,9559,2020-11-25,2020-12-04,bluedart,Returned 
20564,9440,2020-08-26,2020-09-03,bluedart,Returned 
20565,14307,2020-07-29,2020-08-08,bluedart,Returned 
20566,4517,2020-07-15,2020-07-22,bluedart,Returned 
20567,793,2020-06-27,2020-07-06,bluedart,Returned 
20568,5322,2020-06-18,2020-07-01,bluedart,Returned 
20569,1607,2020-06-14,2020-06-23,bluedart,Returned 
20570,4839,2020-05-28,2020-06-11,bluedart,Returned 
20571,299,2020-05-16,2020-05-26,bluedart,Returned 
20572,2624,2020-04-10,2020-04-19,bluedart,Returned 
20573,11114,2020-03-11,2020-03-23,bluedart,Returned 
20574,2645,2020-02-27,2020-03-12,bluedart,Returned 
20575,2699,2020-02-16,2020-02-26,bluedart,Returned 
20576,1668,2020-02-06,2020-02-16,bluedart,Returned 
20577,10328,2020-02-06,2020-02-13,bluedart,Returned 
20578,21317,2024-07-28,2024-08-10,bluedart,Returned 
20579,21472,2024-07-25,2024-08-07,bluedart,Returned 
20580,21336,2024-07-22,2024-08-03,bluedart,Returned 
20581,21241,2024-03-20,2024-03-28,bluedart,Returned 
20582,1679,2024-02-15,2024-02-25,bluedart,Returned 
20583,10996,2024-02-13,2024-02-21,bluedart,Returned 
20584,21466,2024-01-27,2024-02-10,bluedart,Returned 
20585,9462,2024-01-09,2024-01-20,bluedart,Returned 
20586,15858,2023-11-26,2023-12-03,bluedart,Returned 
20587,4519,2023-10-08,2023-10-16,bluedart,Returned 
20588,17950,2023-09-28,2023-10-09,bluedart,Returned 
20589,4688,2023-09-19,2023-09-27,bluedart,Returned 
20590,19034,2023-09-13,2023-09-27,bluedart,Returned 
20591,17842,2023-09-12,2023-09-19,bluedart,Returned 
20592,15697,2023-09-08,2023-09-16,bluedart,Returned 
20593,20875,2023-09-07,2023-09-19,bluedart,Returned 
20594,15735,2023-08-27,2023-09-10,bluedart,Returned 
20595,4459,2023-08-25,2023-09-08,bluedart,Returned 
20596,6819,2023-08-23,2023-09-01,bluedart,Returned 
20597,9878,2023-07-22,2023-07-29,bluedart,Returned 
20598,2951,2023-07-20,2023-08-01,bluedart,Returned 
20599,16445,2023-07-07,2023-07-14,bluedart,Returned 
20600,10577,2023-06-10,2023-06-23,bluedart,Returned 
20601,6755,2023-06-03,2023-06-15,bluedart,Returned 
20602,20804,2023-05-18,2023-05-30,bluedart,Returned 
20603,13916,2023-05-05,2023-05-19,bluedart,Returned 
20604,15931,2023-04-17,2023-04-28,bluedart,Returned 
20605,12327,2023-04-04,2023-04-16,bluedart,Returned 
20606,5078,2023-04-01,2023-04-09,bluedart,Returned 
20607,7355,2023-03-03,2023-03-13,bluedart,Returned 
20608,11948,2023-01-10,2023-01-20,bluedart,Returned 
20609,8928,2023-01-06,2023-01-19,bluedart,Returned 
20610,9906,2022-12-06,2022-12-13,bluedart,Returned 
20611,19145,2022-11-05,2022-11-17,bluedart,Returned 
20612,3776,2022-11-04,2022-11-15,bluedart,Returned 
20613,8949,2022-10-31,2022-11-13,bluedart,Returned 
20614,3589,2022-10-29,2022-11-05,bluedart,Returned 
20615,2634,2022-10-16,2022-10-28,bluedart,Returned 
20616,9731,2022-10-04,2022-10-17,bluedart,Returned 
20617,2450,2022-09-16,2022-09-30,bluedart,Returned 
20618,6874,2022-09-12,2022-09-23,bluedart,Returned 
20619,9023,2022-09-04,2022-09-13,bluedart,Returned 
20620,1904,2022-08-22,2022-09-02,bluedart,Returned 
20621,13835,2022-08-24,2022-09-05,bluedart,Returned 
20622,12890,2022-07-31,2022-08-13,bluedart,Returned 
20623,11051,2022-07-30,2022-08-06,bluedart,Returned 
20624,6256,2022-06-26,2022-07-09,bluedart,Returned 
20625,16539,2022-06-20,2022-06-28,bluedart,Returned 
20626,16507,2022-06-13,2022-06-20,bluedart,Returned 
20627,4265,2022-06-10,2022-06-17,bluedart,Returned 
20628,18592,2022-06-05,2022-06-16,bluedart,Returned 
